Clock_Time, Current, V_battery, CCF, SoC
32910000,-0.500000,3.862322,0.988730,0.344989 
32915000,-0.500000,3.862503,0.988730,0.345287 
32920000,-0.500000,3.862681,0.988730,0.345585 
32925000,-0.500000,3.862859,0.988730,0.345883 
32930000,-0.500000,3.863034,0.988730,0.346181 
32935000,-0.500000,3.863208,0.988730,0.346479 
32940000,-0.500000,3.863379,0.988730,0.346777 
32945000,-0.500000,3.863551,0.988730,0.347075 
32950000,-0.500000,3.863718,0.988731,0.347373 
32955000,-0.500000,3.863884,0.988731,0.347671 
32960000,-0.500000,3.864047,0.988731,0.347969 
32965000,-0.500000,3.864208,0.988731,0.348267 
32970000,-0.500000,3.864367,0.988731,0.348566 
32975000,-0.500000,3.864524,0.988731,0.348864 
32980000,-0.500000,3.864680,0.988731,0.349162 
32985000,-0.500000,3.864833,0.988731,0.349460 
32990000,-0.500000,3.864984,0.988731,0.349758 
32995000,-0.500000,3.865134,0.988731,0.350056 
33000000,-0.500000,3.865283,0.988731,0.350354 
33005000,-0.500000,3.865429,0.988731,0.350652 
33010000,-0.500000,3.865575,0.988731,0.350950 
33015000,-0.500000,3.865718,0.988732,0.351248 
33020000,-0.500000,3.865859,0.988732,0.351546 
33025000,-0.500000,3.866001,0.988732,0.351844 
33030000,-0.500000,3.866140,0.988732,0.352142 
33035000,-0.500000,3.866279,0.988732,0.352440 
33040000,-0.500000,3.866415,0.988732,0.352738 
33045000,-0.500000,3.866548,0.988732,0.353036 
33050000,-0.500000,3.866683,0.988732,0.353334 
33055000,-0.500000,3.866815,0.988732,0.353632 
33060000,-0.500000,3.866946,0.988732,0.353930 
33065000,-0.500000,3.867078,0.988732,0.354228 
33070000,-0.500000,3.867205,0.988732,0.354526 
33075000,-0.500000,3.867333,0.988732,0.354824 
33080000,-0.500000,3.867459,0.988732,0.355122 
33085000,-0.500000,3.867584,0.988733,0.355420 
33090000,-0.500000,3.867709,0.988733,0.355718 
33095000,-0.500000,3.867831,0.988733,0.356016 
33100000,-0.500000,3.867952,0.988733,0.356314 
33105000,-0.500000,3.868073,0.988733,0.356612 
33110000,-0.500000,3.868195,0.988733,0.356910 
33115000,-0.500000,3.868314,0.988733,0.357208 
33120000,-0.500000,3.868431,0.988733,0.357506 
33125000,-0.500000,3.868549,0.988733,0.357804 
33130000,-0.500000,3.868665,0.988733,0.358102 
33135000,-0.500000,3.868781,0.988733,0.358400 
33140000,-0.500000,3.868895,0.988733,0.358698 
33145000,-0.500000,3.869009,0.988733,0.358996 
33150000,-0.500000,3.869123,0.988734,0.359294 
33155000,-0.500000,3.869234,0.988734,0.359592 
33160000,-0.500000,3.869345,0.988734,0.359890 
33165000,-0.500000,3.869455,0.988734,0.360188 
33170000,-0.500000,3.869565,0.988734,0.360486 
33175000,-0.500000,3.869673,0.988734,0.360784 
33180000,-0.500000,3.869781,0.988734,0.361082 
33185000,-0.500000,3.869890,0.988734,0.361381 
33190000,-0.500000,3.869996,0.988734,0.361679 
33195000,-0.500000,3.870102,0.988734,0.361977 
33200000,-0.500000,3.870209,0.988734,0.362275 
33205000,-0.500000,3.870311,0.988734,0.362573 
33210000,-0.500000,3.870418,0.988734,0.362871 
33215000,-0.500000,3.870522,0.988734,0.363169 
33220000,-0.500000,3.870625,0.988735,0.363467 
33225000,-0.500000,3.870728,0.988735,0.363765 
33230000,-0.500000,3.870830,0.988735,0.364063 
33235000,-0.500000,3.870929,0.988735,0.364361 
33240000,-0.500000,3.871032,0.988735,0.364659 
33245000,-0.500000,3.871130,0.988735,0.364957 
33250000,-0.500000,3.871231,0.988735,0.365255 
33255000,-0.500000,3.871332,0.988735,0.365553 
33260000,-0.500000,3.871429,0.988735,0.365851 
33265000,-0.500000,3.871529,0.988735,0.366149 
33270000,-0.500000,3.871624,0.988735,0.366447 
33275000,-0.500000,3.871721,0.988735,0.366745 
33280000,-0.500000,3.871818,0.988735,0.367043 
33285000,-0.500000,3.871914,0.988735,0.367341 
33290000,-0.500000,3.872013,0.988736,0.367639 
33295000,-0.500000,3.872107,0.988736,0.367937 
33300000,-0.500000,3.872204,0.988736,0.368235 
33305000,-0.500000,3.872298,0.988736,0.368533 
33310000,-0.500000,3.872393,0.988736,0.368831 
33315000,-0.500000,3.872487,0.988736,0.369129 
33320000,-0.500000,3.872578,0.988736,0.369427 
33325000,-0.500000,3.872673,0.988736,0.369725 
33330000,-0.500000,3.872766,0.988736,0.370023 
33335000,-0.500000,3.872859,0.988736,0.370321 
33340000,-0.500000,3.872947,0.988736,0.370619 
33345000,-0.500000,3.873040,0.988736,0.370917 
33350000,-0.500000,3.873128,0.988736,0.371215 
33355000,-0.500000,3.873222,0.988737,0.371513 
33360000,-0.500000,3.873308,0.988737,0.371811 
33365000,-0.500000,3.873397,0.988737,0.372109 
33370000,-0.500000,3.873480,0.988737,0.372407 
33375000,-0.500000,3.873573,0.988737,0.372705 
33380000,-0.500000,3.873658,0.988737,0.373003 
33385000,-0.500000,3.873747,0.988737,0.373301 
33390000,-0.500000,3.873833,0.988737,0.373599 
33395000,-0.500000,3.873919,0.988737,0.373897 
33400000,-0.500000,3.874005,0.988737,0.374196 
33405000,-0.500000,3.874090,0.988737,0.374494 
33410000,-0.500000,3.874172,0.988737,0.374792 
33415000,-0.500000,3.874257,0.988737,0.375090 
33420000,-0.500000,3.874345,0.988737,0.375388 
33425000,-0.500000,3.874430,0.988738,0.375686 
33430000,-0.500000,3.874520,0.988738,0.375984 
33435000,-0.500000,3.874602,0.988738,0.376282 
33440000,-0.500000,3.874687,0.988738,0.376580 
33445000,-0.500000,3.874766,0.988738,0.376878 
33450000,-0.500000,3.874853,0.988738,0.377176 
33455000,-0.500000,3.874931,0.988738,0.377474 
33460000,-0.500000,3.875014,0.988738,0.377772 
33465000,-0.500000,3.875101,0.988738,0.378070 
33470000,-0.500000,3.875183,0.988738,0.378368 
33475000,-0.500000,3.875265,0.988738,0.378666 
33480000,-0.500000,3.875348,0.988738,0.378964 
33485000,-0.500000,3.875432,0.988738,0.379262 
33490000,-0.500000,3.875513,0.988739,0.379560 
33495000,-0.500000,3.875597,0.988739,0.379858 
33500000,-0.500000,3.875680,0.988739,0.380156 
33505000,-0.500000,3.875759,0.988739,0.380454 
33510000,-0.500000,3.875846,0.988739,0.380752 
33515000,-0.500000,3.875926,0.988739,0.381050 
33520000,-0.500000,3.876007,0.988739,0.381348 
33525000,-0.500000,3.876091,0.988739,0.381646 
33530000,-0.500000,3.876170,0.988739,0.381944 
33535000,-0.500000,3.876257,0.988739,0.382242 
33540000,-0.500000,3.876340,0.988739,0.382540 
33545000,-0.500000,3.876419,0.988739,0.382838 
33550000,-0.500000,3.876505,0.988739,0.383136 
33555000,-0.500000,3.876588,0.988739,0.383434 
33560000,-0.500000,3.876671,0.988740,0.383732 
33565000,-0.500000,3.876755,0.988740,0.384030 
33570000,-0.500000,3.876834,0.988740,0.384328 
33575000,-0.500000,3.876918,0.988740,0.384626 
33580000,-0.500000,3.876999,0.988740,0.384924 
33585000,-0.500000,3.877078,0.988740,0.385222 
33590000,-0.500000,3.877158,0.988740,0.385520 
33595000,-0.500000,3.877238,0.988740,0.385818 
33600000,-0.500000,3.877319,0.988740,0.386116 
33605000,-0.500000,3.877402,0.988740,0.386414 
33610000,-0.500000,3.877482,0.988740,0.386712 
33615000,-0.500000,3.877563,0.988740,0.387011 
33620000,-0.500000,3.877648,0.988740,0.387309 
33625000,-0.500000,3.877728,0.988741,0.387607 
33630000,-0.500000,3.877807,0.988741,0.387905 
33635000,-0.500000,3.877892,0.988741,0.388203 
33640000,-0.500000,3.877973,0.988741,0.388501 
33645000,-0.500000,3.878053,0.988741,0.388799 
33650000,-0.500000,3.878134,0.988741,0.389097 
33655000,-0.500000,3.878218,0.988741,0.389395 
33660000,-0.500000,3.878299,0.988741,0.389693 
33665000,-0.500000,3.878380,0.988741,0.389991 
33670000,-0.500000,3.878460,0.988741,0.390289 
33675000,-0.500000,3.878540,0.988741,0.390587 
33680000,-0.500000,3.878622,0.988741,0.390885 
33685000,-0.500000,3.878709,0.988741,0.391183 
33690000,-0.500000,3.878790,0.988741,0.391481 
33695000,-0.500000,3.878871,0.988742,0.391779 
33700000,-0.500000,3.878954,0.988742,0.392077 
33705000,-0.500000,3.879037,0.988742,0.392375 
33710000,-0.500000,3.879118,0.988742,0.392673 
33715000,-0.500000,3.879203,0.988742,0.392971 
33720000,-0.500000,3.879285,0.988742,0.393269 
33725000,-0.500000,3.879365,0.988742,0.393567 
33730000,-0.500000,3.879446,0.988742,0.393865 
33735000,-0.500000,3.879527,0.988742,0.394163 
33740000,-0.500000,3.879614,0.988742,0.394461 
33745000,-0.500000,3.879696,0.988742,0.394759 
33750000,-0.500000,3.879776,0.988742,0.395057 
33755000,-0.500000,3.879863,0.988742,0.395355 
33760000,-0.500000,3.879945,0.988742,0.395653 
33765000,-0.500000,3.880026,0.988743,0.395951 
33770000,-0.500000,3.880109,0.988743,0.396249 
33775000,-0.500000,3.880190,0.988743,0.396547 
33780000,-0.500000,3.880271,0.988743,0.396845 
33785000,-0.500000,3.880352,0.988743,0.397143 
33790000,-0.500000,3.880434,0.988743,0.397441 
33795000,-0.500000,3.880516,0.988743,0.397739 
33800000,-0.500000,3.880598,0.988743,0.398037 
33805000,-0.500000,3.880680,0.988743,0.398335 
33810000,-0.500000,3.880762,0.988743,0.398633 
33815000,-0.500000,3.880848,0.988743,0.398931 
33820000,-0.500000,3.880930,0.988743,0.399229 
33825000,-0.500000,3.881013,0.988743,0.399527 
33830000,-0.500000,3.881095,0.988744,0.399826 
33835000,-0.500000,3.881177,0.988744,0.400124 
33840000,-0.500000,3.881258,0.988744,0.400422 
33845000,-0.500000,3.881340,0.988744,0.400720 
33850000,-0.500000,3.881422,0.988744,0.401018 
33855000,-0.500000,3.881510,0.988744,0.401316 
33860000,-0.500000,3.881594,0.988744,0.401614 
33865000,-0.500000,3.881677,0.988744,0.401912 
33870000,-0.500000,3.881759,0.988744,0.402210 
33875000,-0.500000,3.881841,0.988744,0.402508 
33880000,-0.500000,3.881923,0.988744,0.402806 
33885000,-0.500000,3.882006,0.988744,0.403104 
33890000,-0.500000,3.882088,0.988744,0.403402 
33895000,-0.500000,3.882172,0.988744,0.403700 
33900000,-0.500000,3.882255,0.988745,0.403998 
33905000,-0.500000,3.882337,0.988745,0.404296 
33910000,-0.500000,3.882419,0.988745,0.404594 
33915000,-0.500000,3.882502,0.988745,0.404892 
33920000,-0.500000,3.882585,0.988745,0.405190 
33925000,-0.500000,3.882673,0.988745,0.405488 
33930000,-0.500000,3.882759,0.988745,0.405786 
33935000,-0.500000,3.882842,0.988745,0.406084 
33940000,-0.500000,3.882925,0.988745,0.406382 
33945000,-0.500000,3.883007,0.988745,0.406680 
33950000,-0.500000,3.883090,0.988745,0.406978 
33955000,-0.500000,3.883173,0.988745,0.407276 
33960000,-0.500000,3.883256,0.988745,0.407574 
33965000,-0.500000,3.883340,0.988746,0.407872 
33970000,-0.500000,3.883423,0.988746,0.408170 
33975000,-0.500000,3.883507,0.988746,0.408468 
33980000,-0.500000,3.883600,0.988746,0.408766 
33985000,-0.500000,3.883682,0.988746,0.409064 
33990000,-0.500000,3.883765,0.988746,0.409362 
33995000,-0.500000,3.883848,0.988746,0.409660 
34000000,-0.500000,3.883932,0.988746,0.409958 
34005000,-0.500000,3.884016,0.988746,0.410256 
34010000,-0.500000,3.884100,0.988746,0.410554 
34015000,-0.500000,3.884184,0.988746,0.410852 
34020000,-0.500000,3.884269,0.988746,0.411150 
34025000,-0.500000,3.884352,0.988746,0.411448 
34030000,-0.500000,3.884438,0.988746,0.411746 
34035000,-0.500000,3.884521,0.988747,0.412044 
34040000,-0.500000,3.884605,0.988747,0.412342 
34045000,-0.500000,3.884689,0.988747,0.412641 
34050000,-0.500000,3.884773,0.988747,0.412939 
34055000,-0.500000,3.884858,0.988747,0.413237 
34060000,-0.500000,3.884942,0.988747,0.413535 
34065000,-0.500000,3.885027,0.988747,0.413833 
34070000,-0.500000,3.885111,0.988747,0.414131 
34075000,-0.500000,3.885195,0.988747,0.414429 
34080000,-0.500000,3.885278,0.988747,0.414727 
34085000,-0.500000,3.885362,0.988747,0.415025 
34090000,-0.500000,3.885450,0.988747,0.415323 
34095000,-0.500000,3.885541,0.988747,0.415621 
34100000,-0.500000,3.885626,0.988747,0.415919 
34105000,-0.500000,3.885711,0.988748,0.416217 
34110000,-0.500000,3.885796,0.988748,0.416515 
34115000,-0.500000,3.885881,0.988748,0.416813 
34120000,-0.500000,3.885966,0.988748,0.417111 
34125000,-0.500000,3.886050,0.988748,0.417409 
34130000,-0.500000,3.886134,0.988748,0.417707 
34135000,-0.500000,3.886219,0.988748,0.418005 
34140000,-0.500000,3.886304,0.988748,0.418303 
34145000,-0.500000,3.886389,0.988748,0.418601 
34150000,-0.500000,3.886474,0.988748,0.418899 
34155000,-0.500000,3.886559,0.988748,0.419197 
34160000,-0.500000,3.886645,0.988748,0.419495 
34165000,-0.500000,3.886730,0.988748,0.419793 
34170000,-0.500000,3.886816,0.988748,0.420091 
34175000,-0.500000,3.886902,0.988749,0.420389 
34180000,-0.500000,3.886986,0.988749,0.420687 
34185000,-0.500000,3.887071,0.988749,0.420985 
34190000,-0.500000,3.887156,0.988749,0.421283 
34195000,-0.500000,3.887243,0.988749,0.421581 
34200000,-0.500000,3.887331,0.988749,0.421879 
34205000,-0.500000,3.887416,0.988749,0.422177 
34210000,-0.500000,3.887502,0.988749,0.422475 
34215000,-0.500000,3.887588,0.988749,0.422773 
34220000,-0.500000,3.887674,0.988749,0.423071 
34225000,-0.500000,3.887760,0.988749,0.423369 
34230000,-0.500000,3.887846,0.988749,0.423667 
34235000,-0.500000,3.887933,0.988749,0.423965 
34240000,-0.500000,3.888019,0.988750,0.424263 
34245000,-0.500000,3.888103,0.988750,0.424561 
34250000,-0.500000,3.888189,0.988750,0.424859 
34255000,-0.500000,3.888274,0.988750,0.425157 
34260000,-0.500000,3.888361,0.988750,0.425456 
34265000,-0.500000,3.888447,0.988750,0.425754 
34270000,-0.500000,3.888533,0.988750,0.426052 
34275000,-0.500000,3.888620,0.988750,0.426350 
34280000,-0.500000,3.888712,0.988750,0.426648 
34285000,-0.500000,3.888807,0.988750,0.426946 
34290000,-0.500000,3.888894,0.988750,0.427244 
34295000,-0.500000,3.888980,0.988750,0.427542 
34300000,-0.500000,3.889067,0.988750,0.427840 
34305000,-0.500000,3.889154,0.988751,0.428138 
34310000,-0.500000,3.889241,0.988751,0.428436 
34315000,-0.500000,3.889327,0.988751,0.428734 
34320000,-0.500000,3.889413,0.988751,0.429032 
34325000,-0.500000,3.889499,0.988751,0.429330 
34330000,-0.500000,3.889586,0.988751,0.429628 
34335000,-0.500000,3.889673,0.988751,0.429926 
34340000,-0.500000,3.889760,0.988751,0.430224 
34345000,-0.500000,3.889848,0.988751,0.430522 
34350000,-0.500000,3.889935,0.988751,0.430820 
34355000,-0.500000,3.890023,0.988751,0.431118 
34360000,-0.500000,3.890110,0.988751,0.431416 
34365000,-0.500000,3.890198,0.988751,0.431714 
34370000,-0.500000,3.890285,0.988751,0.432012 
34375000,-0.500000,3.890373,0.988752,0.432310 
34380000,-0.500000,3.890460,0.988752,0.432608 
34385000,-0.500000,3.890548,0.988752,0.432906 
34390000,-0.500000,3.890635,0.988752,0.433204 
34395000,-0.500000,3.890721,0.988752,0.433502 
34400000,-0.500000,3.890808,0.988752,0.433800 
34405000,-0.500000,3.890896,0.988752,0.434098 
34410000,-0.500000,3.890983,0.988752,0.434396 
34415000,-0.500000,3.891071,0.988752,0.434694 
34420000,-0.500000,3.891159,0.988752,0.434992 
34425000,-0.500000,3.891247,0.988752,0.435290 
34430000,-0.500000,3.891345,0.988752,0.435588 
34435000,-0.500000,3.891439,0.988752,0.435886 
34440000,-0.500000,3.891527,0.988752,0.436184 
34445000,-0.500000,3.891616,0.988753,0.436482 
34450000,-0.500000,3.891704,0.988753,0.436780 
34455000,-0.500000,3.891793,0.988753,0.437078 
34460000,-0.500000,3.891881,0.988753,0.437376 
34465000,-0.500000,3.891970,0.988753,0.437674 
34470000,-0.500000,3.892058,0.988753,0.437972 
34475000,-0.500000,3.892147,0.988753,0.438271 
34480000,-0.500000,3.892235,0.988753,0.438569 
34485000,-0.500000,3.892322,0.988753,0.438867 
34490000,-0.500000,3.892411,0.988753,0.439165 
34495000,-0.500000,3.892499,0.988753,0.439463 
34500000,-0.500000,3.892587,0.988753,0.439761 
34505000,-0.500000,3.892675,0.988753,0.440059 
34510000,-0.500000,3.892764,0.988753,0.440357 
34515000,-0.500000,3.892853,0.988754,0.440655 
34520000,-0.500000,3.892942,0.988754,0.440953 
34525000,-0.500000,3.893031,0.988754,0.441251 
34530000,-0.500000,3.893120,0.988754,0.441549 
34535000,-0.500000,3.893209,0.988754,0.441847 
34540000,-0.500000,3.893299,0.988754,0.442145 
34545000,-0.500000,3.893388,0.988754,0.442443 
34550000,-0.500000,3.893478,0.988754,0.442741 
34555000,-0.500000,3.893577,0.988754,0.443039 
34560000,-0.500000,3.893678,0.988754,0.443337 
34565000,-0.500000,3.893768,0.988754,0.443635 
34570000,-0.500000,3.893857,0.988754,0.443933 
34575000,-0.500000,3.893947,0.988754,0.444231 
34580000,-0.500000,3.894037,0.988755,0.444529 
34585000,-0.500000,3.894127,0.988755,0.444827 
34590000,-0.500000,3.894216,0.988755,0.445125 
34595000,-0.500000,3.894305,0.988755,0.445423 
34600000,-0.500000,3.894394,0.988755,0.445721 
34605000,-0.500000,3.894484,0.988755,0.446019 
34610000,-0.500000,3.894573,0.988755,0.446317 
34615000,-0.500000,3.894663,0.988755,0.446615 
34620000,-0.500000,3.894753,0.988755,0.446913 
34625000,-0.500000,3.894843,0.988755,0.447211 
34630000,-0.500000,3.894933,0.988755,0.447509 
34635000,-0.500000,3.895024,0.988755,0.447807 
34640000,-0.500000,3.895114,0.988755,0.448105 
34645000,-0.500000,3.895205,0.988756,0.448403 
34650000,-0.500000,3.895295,0.988756,0.448701 
34655000,-0.500000,3.895385,0.988756,0.448999 
34660000,-0.500000,3.895476,0.988756,0.449297 
34665000,-0.500000,3.895567,0.988756,0.449595 
34670000,-0.500000,3.895658,0.988756,0.449893 
34675000,-0.500000,3.895748,0.988756,0.450191 
34680000,-0.500000,3.895839,0.988756,0.450489 
34685000,-0.500000,3.895930,0.988756,0.450787 
34690000,-0.500000,3.896021,0.988756,0.451086 
34695000,-0.500000,3.896112,0.988756,0.451384 
34700000,-0.500000,3.896204,0.988756,0.451682 
34705000,-0.500000,3.896295,0.988756,0.451980 
34710000,-0.500000,3.896386,0.988756,0.452278 
34715000,-0.500000,3.896477,0.988757,0.452576 
34720000,-0.500000,3.896568,0.988757,0.452874 
34725000,-0.500000,3.896658,0.988757,0.453172 
34730000,-0.500000,3.896749,0.988757,0.453470 
34735000,-0.500000,3.896840,0.988757,0.453768 
34740000,-0.500000,3.896931,0.988757,0.454066 
34745000,-0.500000,3.897022,0.988757,0.454364 
34750000,-0.500000,3.897113,0.988757,0.454662 
34755000,-0.500000,3.897205,0.988757,0.454960 
34760000,-0.500000,3.897296,0.988757,0.455258 
34765000,-0.500000,3.897388,0.988757,0.455556 
34770000,-0.500000,3.897480,0.988757,0.455854 
34775000,-0.500000,3.897571,0.988757,0.456152 
34780000,-0.500000,3.897663,0.988757,0.456450 
34785000,-0.500000,3.897755,0.988758,0.456748 
34790000,-0.500000,3.897847,0.988758,0.457046 
34795000,-0.500000,3.897939,0.988758,0.457344 
34800000,-0.500000,3.898031,0.988758,0.457642 
34805000,-0.500000,3.898124,0.988758,0.457940 
34810000,-0.500000,3.898216,0.988758,0.458238 
34815000,-0.500000,3.898309,0.988758,0.458536 
34820000,-0.500000,3.898401,0.988758,0.458834 
34825000,-0.500000,3.898494,0.988758,0.459132 
34830000,-0.500000,3.898586,0.988758,0.459430 
34835000,-0.500000,3.898679,0.988758,0.459728 
34840000,-0.500000,3.898771,0.988758,0.460026 
34845000,-0.500000,3.898864,0.988758,0.460324 
34850000,-0.500000,3.898957,0.988759,0.460622 
34855000,-0.500000,3.899050,0.988759,0.460920 
34860000,-0.500000,3.899143,0.988759,0.461218 
34865000,-0.500000,3.899236,0.988759,0.461516 
34870000,-0.500000,3.899329,0.988759,0.461814 
34875000,-0.500000,3.899422,0.988759,0.462112 
34880000,-0.500000,3.899515,0.988759,0.462410 
34885000,-0.500000,3.899608,0.988759,0.462708 
34890000,-0.500000,3.899702,0.988759,0.463006 
34895000,-0.500000,3.899794,0.988759,0.463304 
34900000,-0.500000,3.899886,0.988759,0.463602 
34905000,-0.500000,3.899979,0.988759,0.463901 
34910000,-0.500000,3.900071,0.988759,0.464199 
34915000,-0.500000,3.900164,0.988759,0.464497 
34920000,-0.500000,3.900257,0.988760,0.464795 
34925000,-0.500000,3.900351,0.988760,0.465093 
34930000,-0.500000,3.900444,0.988760,0.465391 
34935000,-0.500000,3.900537,0.988760,0.465689 
34940000,-0.500000,3.900631,0.988760,0.465987 
34945000,-0.500000,3.900724,0.988760,0.466285 
34950000,-0.500000,3.900818,0.988760,0.466583 
34955000,-0.500000,3.900912,0.988760,0.466881 
34960000,-0.500000,3.901006,0.988760,0.467179 
34965000,-0.500000,3.901100,0.988760,0.467477 
34970000,-0.500000,3.901194,0.988760,0.467775 
34975000,-0.500000,3.901288,0.988760,0.468073 
34980000,-0.500000,3.901382,0.988760,0.468371 
34985000,-0.500000,3.901477,0.988761,0.468669 
34990000,-0.500000,3.901571,0.988761,0.468967 
34995000,-0.500000,3.901665,0.988761,0.469265 
35000000,-0.500000,3.901760,0.988761,0.469563 
35005000,-0.500000,3.901854,0.988761,0.469861 
35010000,-0.500000,3.901949,0.988761,0.470159 
35015000,-0.500000,3.902044,0.988761,0.470457 
35020000,-0.500000,3.902138,0.988761,0.470755 
35025000,-0.500000,3.902233,0.988761,0.471053 
35030000,-0.500000,3.902328,0.988761,0.471351 
35035000,-0.500000,3.902423,0.988761,0.471649 
35040000,-0.500000,3.902518,0.988761,0.471947 
35045000,-0.500000,3.902613,0.988761,0.472245 
35050000,-0.500000,3.902709,0.988761,0.472543 
35055000,-0.500000,3.902804,0.988762,0.472841 
35060000,-0.500000,3.902899,0.988762,0.473139 
35065000,-0.500000,3.902994,0.988762,0.473437 
35070000,-0.500000,3.903090,0.988762,0.473735 
35075000,-0.500000,3.903185,0.988762,0.474033 
35080000,-0.500000,3.903280,0.988762,0.474331 
35085000,-0.500000,3.903376,0.988762,0.474629 
35090000,-0.500000,3.903472,0.988762,0.474927 
35095000,-0.500000,3.903567,0.988762,0.475225 
35100000,-0.500000,3.903663,0.988762,0.475523 
35105000,-0.500000,3.903759,0.988762,0.475821 
35110000,-0.500000,3.903855,0.988762,0.476119 
35115000,-0.500000,3.903951,0.988762,0.476417 
35120000,-0.500000,3.904047,0.988762,0.476716 
35125000,-0.500000,3.904143,0.988763,0.477014 
35130000,-0.500000,3.904239,0.988763,0.477312 
35135000,-0.500000,3.904335,0.988763,0.477610 
35140000,-0.500000,3.904431,0.988763,0.477908 
35145000,-0.500000,3.904527,0.988763,0.478206 
35150000,-0.500000,3.904622,0.988763,0.478504 
35155000,-0.500000,3.904718,0.988763,0.478802 
35160000,-0.500000,3.904813,0.988763,0.479100 
35165000,-0.500000,3.904909,0.988763,0.479398 
35170000,-0.500000,3.905005,0.988763,0.479696 
35175000,-0.500000,3.905100,0.988763,0.479994 
35180000,-0.500000,3.905197,0.988763,0.480292 
35185000,-0.500000,3.905293,0.988763,0.480590 
35190000,-0.500000,3.905390,0.988764,0.480888 
35195000,-0.500000,3.905486,0.988764,0.481186 
35200000,-0.500000,3.905583,0.988764,0.481484 
35205000,-0.500000,3.905679,0.988764,0.481782 
35210000,-0.500000,3.905776,0.988764,0.482080 
35215000,-0.500000,3.905873,0.988764,0.482378 
35220000,-0.500000,3.905970,0.988764,0.482676 
35225000,-0.500000,3.906067,0.988764,0.482974 
35230000,-0.500000,3.906164,0.988764,0.483272 
35235000,-0.500000,3.906262,0.988764,0.483570 
35240000,-0.500000,3.906359,0.988764,0.483868 
35245000,-0.500000,3.906456,0.988764,0.484166 
35250000,-0.500000,3.906554,0.988764,0.484464 
35255000,-0.500000,3.906651,0.988764,0.484762 
35260000,-0.500000,3.906749,0.988765,0.485060 
35265000,-0.500000,3.906846,0.988765,0.485358 
35270000,-0.500000,3.906944,0.988765,0.485656 
35275000,-0.500000,3.907042,0.988765,0.485954 
35280000,-0.500000,3.907140,0.988765,0.486252 
35285000,-0.500000,3.907238,0.988765,0.486550 
35290000,-0.500000,3.907336,0.988765,0.486848 
35295000,-0.500000,3.907434,0.988765,0.487146 
35300000,-0.500000,3.907532,0.988765,0.487444 
35305000,-0.500000,3.907630,0.988765,0.487742 
35310000,-0.500000,3.907728,0.988765,0.488040 
35315000,-0.500000,3.907826,0.988765,0.488338 
35320000,-0.500000,3.907925,0.988765,0.488636 
35325000,-0.500000,3.908023,0.988765,0.488934 
35330000,-0.500000,3.908122,0.988766,0.489232 
35335000,-0.500000,3.908221,0.988766,0.489531 
35340000,-0.500000,3.908319,0.988766,0.489829 
35345000,-0.500000,3.908418,0.988766,0.490127 
35350000,-0.500000,3.908517,0.988766,0.490425 
35355000,-0.500000,3.908616,0.988766,0.490723 
35360000,-0.500000,3.908715,0.988766,0.491021 
35365000,-0.500000,3.908813,0.988766,0.491319 
35370000,-0.500000,3.908912,0.988766,0.491617 
35375000,-0.500000,3.909012,0.988766,0.491915 
35380000,-0.500000,3.909111,0.988766,0.492213 
35385000,-0.500000,3.909210,0.988766,0.492511 
35390000,-0.500000,3.909309,0.988766,0.492809 
35395000,-0.500000,3.909409,0.988767,0.493107 
35400000,-0.500000,3.909508,0.988767,0.493405 
35405000,-0.500000,3.909608,0.988767,0.493703 
35410000,-0.500000,3.909707,0.988767,0.494001 
35415000,-0.500000,3.909807,0.988767,0.494299 
35420000,-0.500000,3.909906,0.988767,0.494597 
35425000,-0.500000,3.910006,0.988767,0.494895 
35430000,-0.500000,3.910106,0.988767,0.495193 
35435000,-0.500000,3.910206,0.988767,0.495491 
35440000,-0.500000,3.910306,0.988767,0.495789 
35445000,-0.500000,3.910406,0.988767,0.496087 
35450000,-0.500000,3.910506,0.988767,0.496385 
35455000,-0.500000,3.910606,0.988767,0.496683 
35460000,-0.500000,3.910706,0.988768,0.496981 
35465000,-0.500000,3.910806,0.988768,0.497279 
35470000,-0.500000,3.910907,0.988768,0.497577 
35475000,-0.500000,3.911007,0.988768,0.497875 
35480000,-0.500000,3.911107,0.988768,0.498173 
35485000,-0.500000,3.911208,0.988768,0.498471 
35490000,-0.500000,3.911309,0.988768,0.498769 
35495000,-0.500000,3.911409,0.988768,0.499067 
35500000,-0.500000,3.911510,0.988768,0.499365 
35505000,-0.500000,3.911610,0.988768,0.499663 
35510000,-0.500000,3.911711,0.988768,0.499961 
35515000,-0.500000,3.911812,0.988768,0.500259 
35520000,-0.500000,3.911913,0.988768,0.500557 
35525000,-0.500000,3.912014,0.988768,0.500855 
35530000,-0.500000,3.912115,0.988769,0.501153 
35535000,-0.500000,3.912216,0.988769,0.501451 
35540000,-0.500000,3.912318,0.988769,0.501749 
35545000,-0.500000,3.912419,0.988769,0.502047 
35550000,-0.500000,3.912520,0.988769,0.502346 
35555000,-0.500000,3.912621,0.988769,0.502644 
35560000,-0.500000,3.912723,0.988769,0.502942 
35565000,-0.500000,3.912824,0.988769,0.503240 
35570000,-0.500000,3.912926,0.988769,0.503538 
35575000,-0.500000,3.913028,0.988769,0.503836 
35580000,-0.500000,3.913129,0.988769,0.504134 
35585000,-0.500000,3.913230,0.988769,0.504432 
35590000,-0.500000,3.913332,0.988769,0.504730 
